StudentID,MatriculationYear,Gender,Race,Date_Of_Birth,DiplomaID
202401142,2024,Female,Chinese,2007-12-31,226
202401143,2024,Female,Chinese,2007-05-26,230
202401144,2024,Female,Malay,2007-02-26,229
202401145,2024,Female,Malay,2007-03-18,205
202401146,2024,Male,Chinese,2007-08-29,240
202401147,2024,Male,Chinese,2007-03-27,203
202401148,2024,Male,Others,2007-07-22,209
202401149,2024,Male,Chinese,2007-03-06,225
202401150,2024,Male,Others,2007-07-14,237
202401151,2024,Male,Chinese,2007-07-10,201
202401152,2024,Female,Chinese,2007-06-07,214
202401153,2024,Female,Chinese,2007-02-10,212
202401154,2024,Male,Chinese,2007-10-24,219
202401155,2024,Female,Malay,2007-03-26,208
202401156,2024,Male,Indian,2007-10-02,233
202401157,2024,Male,Chinese,2007-05-31,220
202401158,2024,Male,Chinese,2007-01-09,227
202401159,2024,Female,Indian,2007-08-16,212
202401160,2024,Female,Chinese,2007-02-15,217
202401161,2024,Male,Chinese,2007-05-05,216
202401162,2024,Female,Chinese,2007-11-24,223
202401163,2024,Male,Chinese,2007-03-17,215
202401164,2024,Male,Chinese,2007-09-22,208
202401165,2024,Male,Chinese,2007-01-31,238
202401166,2024,Female,Chinese,2007-05-20,230
202401167,2024,Male,Chinese,2006-10-30,224
202401168,2024,Male,Malay,2006-11-02,236
202401169,2024,Male,Indian,2007-05-01,226
202401170,2024,Male,Malay,2007-05-16,213
202401171,2024,Male,Chinese,2007-08-30,240
202401172,2024,Female,Chinese,2007-11-07,216
202401173,2024,Male,Chinese,2007-10-21,222
202401174,2024,Female,Chinese,2007-01-04,230
202401175,2024,Female,Indian,2007-09-10,221
202401176,2024,Male,Chinese,2007-04-30,202
202401177,2024,Male,Chinese,2007-06-25,241
202401178,2024,Female,Indian,2007-10-25,235
202401179,2024,Female,Chinese,2007-12-26,222
202401180,2024,Male,Chinese,2007-04-16,217
202401181,2024,Male,Indian,2006-04-22,229
202401182,2024,Female,Chinese,2007-11-25,238
202401183,2024,Male,Malay,2005-12-26,203
202401184,2024,Female,Chinese,2007-12-22,218
202401185,2024,Female,Chinese,2006-11-05,217
202401186,2024,Male,Chinese,2007-05-15,218
202401187,2024,Female,Chinese,2007-12-23,228
202401188,2024,Female,Chinese,2007-01-24,238
202401189,2024,Male,Chinese,2007-02-05,202
202401190,2024,Male,Chinese,2007-01-15,241
202401191,2024,Female,Others,2007-11-01,234
202401192,2024,Male,Chinese,2007-01-17,213
202401193,2024,Female,Chinese,2007-09-02,202
202401194,2024,Male,Chinese,2007-06-10,212
202401195,2024,Male,Chinese,2007-02-19,240
202401196,2024,Male,Chinese,2005-01-15,228
202401197,2024,Male,Chinese,2007-04-08,217
202401198,2024,Female,Chinese,2007-10-09,236
202401199,2024,Male,Chinese,2006-09-15,205
202401200,2024,Female,Malay,2006-07-23,205
2025000001,2025,Female,Chinese,2007-03-23,232
2025000002,2025,Male,Chinese,2007-03-25,233
